ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count
7903,3,"2019-04-29 08:13:56","2019-04-29 06:13:56","16 канальний Smart 1U 4K мережевий відеореєстратор; Відео стиск: H.265 / H.264 + / H.264; Вхідний потік 80 Мб / с; Запис: 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Інтерфейси: RJ-45 (10 / 100М), 2-USB 2.0, 1хHDD (до 6ТБ); DC 12В / 2A, 205х205х45 мм

Серія мережевих реєстраторів Dahua NVR4000-4KS2 - є першим бюджетним мережевим відеореєстратором який підтримують 4K і H.265 .Lite серія NVR забезпечує підключення 4K IP камер з роздільною здатністю до 8Мп. Сучасний процесор підтримує стиснення H.265, що дозволить заощадити місткість жорсткого диска. Кращу якість і розумна ціна для задач IP відеоспостереження з обмеженим бюджетом.

Покращений інтерфейс, зручне управління за допомогою миші. Віддалене управління і контроль з мобільного телефону або комп'ютера, швидке копіювання тривожних подій - ідеально підходить для широкого спектру застосувань, таких як домашня безпеку, школи, маленькі офісні приміщення.

NVR сумісний з багатьма пристроями сторонніх виробників. Відкрита архітектура підтримує багатокористувацький доступ і сумісний з протоколом ONVIF 2.4, що дозволяє взаємодіяти з IP камерами інших виробників.","16-канальний Smart 1U 4K мережевий відеореєстратор DH-NVR4116-4KS2",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-smart-1u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0,,,"2019-07-19 09:12:31","2019-07-19 07:12:31",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-smart-1u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0/,0,product,,0
7904,3,"2019-04-29 08:13:56","2019-04-29 06:13:56","16 канальний Smart 1U мережевий відеореєстратор; Відео стиск: H.264 + / H.264; Вхідний потік 80 Мб / с; Запис: 6Мп / 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Інтерфейси: RJ-45 (10 / 100М), 2-USB 2.0, 1хHDD (до 6ТБ); DC 12В / 2A, 205х205х45 мм","16-канальний Smart 1U мережевий відеореєстратор DH-NVR2116-S2",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-smart-1u-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82,,,"2019-07-19 09:12:55","2019-07-19 07:12:55",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-smart-1u-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82/,0,product,,0
7905,3,"2019-04-29 08:13:56","2019-04-29 06:13:56","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 80 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Інтерфейси: RJ-45 (10 / 100М), USB; 1хHDD (до 4ТБ), DC 12В / 20Вт, 325х240х45 мм","16-канальний мережевий відеореєстратор Dahua DH-NVR4116H",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be,,,"2019-07-19 09:14:32","2019-07-19 07:14:32",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be/,0,product,,0
7906,3,"2019-04-29 08:13:56","2019-04-29 06:13:56","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 192 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 4вх / друга; Інтерфейси: RJ-45 (10/100 / 1000М), RS-485, RS-232, USB; 2хHDD (до 8ТБ), PoE свитч 8 каналів, DC 12В / 20Вт, 375х285х50 мм","16-канальний мережевий відеореєстратор Dahua DH-NVR4216-8P",,publish,closed,open,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-2,,,"2019-04-29 08:14:37","2019-04-29 06:14:37",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-2/,0,product,,0
7907,3,"2019-04-29 08:15:02","2019-04-29 06:15:02","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 192 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих; Інтерфейси: RJ-45 (10/100 / 1000М), RS-232, USB; 2хHDD (до 8ТБ), DC 12В / 20Вт, 375х285х50 мм","16-канальний мережевий відеореєстратор Dahua DH-NVR4216N",,publish,closed,open,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-3,,,"2019-04-29 08:15:03","2019-04-29 06:15:03",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-3/,0,product,,0
7908,3,"2019-04-29 08:15:02","2019-04-29 06:15:02","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 100 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих; Інтерфейси: RJ-45 (10/100 / 1000М), 2x-USB; 2хHDD (до 8ТБ), DC 12В / 10Вт, 380х290х48 мм","16-канальний мережевий відеореєстратор Hikvision DS-7616NI-E2",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-4,,,"2019-07-19 09:08:50","2019-07-19 07:08:50",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-4/,0,product,,0
7909,3,"2019-04-29 08:15:02","2019-04-29 06:15:02","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 100 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих; Інтерфейси: RJ-45 (10/100 / 1000М), 2x-USB; 2хHDD (до 8ТБ), PoE свитч 8 каналів, AC 220В / 10Вт, 380х290х48 мм","16-канальний мережевий відеореєстратор Hikvision DS-7616NI-E2-8P",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-5,,,"2019-07-19 09:09:16","2019-07-19 07:09:16",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-5/,0,product,,0
7910,3,"2019-04-29 08:15:22","2019-04-29 06:15:22","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 160 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 16вх / 4вих; Інтерфейси: 2x RJ-45 (10/100 / 1000М), RS-232, RS-485, 3x-USB; 4хHDD (до 24ТБ), AC 220В / 20вт, 445х390х70 мм","16-канальний мережевий відеореєстратор Hikvision DS-7716NI-E4",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-6,,,"2019-07-19 09:06:40","2019-07-19 07:06:40",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-6/,0,product,,0
7911,3,"2019-04-29 08:15:22","2019-04-29 06:15:22","16-канальний мережевий відеореєстратор; H.264 / MJPEG; Вхідний потік 100 Мб / с, Запис: 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 16вх / 4вих; Інтерфейси: RJ-45 (10/100 / 1000М), RS-232, RS-485, 3x-USB; 4хHDD (до 16ТБ), PoE свитч 16 каналів, AC 220В / 20вт, 445х390х70 мм","16-канальний мережевий відеореєстратор Hikvision DS-7716NI-E4-16P",,publish,closed,closed,,16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-7,,,"2019-07-19 09:07:24","2019-07-19 07:07:24",,0,http://videoko.com.ua/product/16-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be-7/,0,product,,0
7912,3,"2019-04-29 08:15:22","2019-04-29 06:15:22","Hikvision DS-7616NI-Q1 - 16-ти канальний IP відеореєстратор; H.265 / H.264 / H.264 + / H.265 +; Вхідний потік 160 Мб / с, запис: 8 Мп / 6 Мп / 5Mп / 4МП / 3MП / 1080P / UXGA / 720P / VGA / 4CIF / DCIF / 2CIF / CIF / QCIF; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, RJ-45 (1000М), 2 × USB 2.0; 1хHDD SATA, DC 12В / 10Вт, 315 x 240 x 48 мм","16-ти канальний IP відеореєстратор Hikvision DS-7616NI-Q1",,publish,closed,closed,,16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7616ni-q1,,,"2019-07-26 13:20:11","2019-07-26 11:20:11",,0,http://videoko.com.ua/product/16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7616ni-q1/,0,product,,0
7913,3,"2019-04-29 08:15:44","2019-04-29 06:15:44","16-ти канальний IP відеореєстратор; H.265 / H.264 / H.264 + / H.265 +; Вхідний потік 160 Мб / с, запис: 8 Мп / 6 Мп / 5Mп / 4МП / 3MП / 1080P / UXGA / 720P / VGA / 4CIF / DCIF / 2CIF / CIF / QCIF; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, RJ-45 (1000М), 2 × USB 2.0; 2хHDD SATA, DC 12В / 15Вт, 385 x 315 x 52 мм","16-ти канальний IP відеореєстратор Hikvision DS-7616NI-Q2",,publish,closed,closed,,16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7616ni-q2,,,"2019-07-19 09:05:31","2019-07-19 07:05:31",,0,http://videoko.com.ua/product/16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7616ni-q2/,0,product,,0
7914,3,"2019-04-29 08:15:44","2019-04-29 06:15:44","Hikvision DS-7716NI-K4 - 16-ти канальний IP відеореєстратор; H.265 / H.264 / MPEG4; Вхідний потік 160 Мб / с, запис: 8 Мп / 6 Мп / 5Mп / 4МП / 3MП / 1080P / UXGA / 720P / VGA / 4CIF / DCIF / 2CIF / CIF / QCIF; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 16вх / 4вих, 2хRJ-45 (100М), 2 × USB 2.0; 1 × USB 3.0; 4хHDD SATA, AC 100-240В / 20Вт, 445 x 390 x 70 мм, 5 кг","16-ти канальний IP відеореєстратор Hikvision DS-7716NI-K4",,publish,closed,closed,,16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7716ni-k4,,,"2019-07-26 13:19:43","2019-07-26 11:19:43",,0,http://videoko.com.ua/product/16-%d1%82%d0%b8-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-ip-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be%d1%80-hikvision-ds-7716ni-k4/,0,product,,0
7915,3,"2019-04-29 08:15:44","2019-04-29 06:15:44","32 канальний 1.5U 4K мережевий відеореєстратор; Відео стиск: H.265 / H.264 + / H.264; Вхідний потік 320 Мб / с; Запис: 12Мп / 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: 2-HDMI, VGA; Інтерфейси: 2-RJ45 (10/100 / 1000М), 3-USB, 4хHDD (до 24ТБ), 1-eSATA, тривога: 16вх / 6вих, RS-485, RS-232; AC 220В, 440х411х76 мм

Серія мережевих реєстраторів Dahua NVR5000-4KS2 - розроблений для систем відеоспостереження де деталі мають вирішальне значення . Це професійне NVR має потужний процесор забезпечує підключення 4K IP камер з роздільною здатністю до 12Мп. Сучасний процесор підтримує стиснення H.265, що дозволить заощадити місткість жорсткого диска.

Покращений інтерфейс, зручне управління за допомогою миші. Віддалене управління і контроль з мобільного телефону або комп'ютера, швидке копіювання тривожних подій - ідеально підходить для широкого спектру застосувань, таких як домашня безпеку, школи, маленькі офісні приміщення.

NVR сумісний з багатьма пристроями сторонніх виробників. Відкрита архітектура підтримує багатокористувацький доступ і сумісний з протоколом ONVIF 2.4, що дозволяє взаємодіяти з IP камерами інших виробників.","32-канальний 1.5U 4K мережевий відеореєстратор DH-NVR5432-4KS2",,publish,closed,closed,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-1-5u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82,,,"2019-07-19 09:06:07","2019-07-19 07:06:07",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-1-5u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82/,0,product,,0
7916,3,"2019-04-29 08:16:05","2019-04-29 06:16:05","32 канальний 1U 4K мережевий відеореєстратор; Відео стиск: H.265 / H.264 + / H.264; Вхідний потік 200 Мб / с; Запис: 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Інтерфейси: RJ-45 (10/100 / 1000М), 2-USB, 2хHDD (до 12ТБ), тривога: 4вх / 2вих; DC 12В / 4A, 375х280х56 мм","32-канальний 1U 4K мережевий відеореєстратор DH-NVR4232-4KS2",,publish,closed,closed,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-1u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82,,,"2019-07-19 09:54:55","2019-07-19 07:54:55",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-1u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82/,0,product,,0
7917,3,"2019-04-29 08:16:05","2019-04-29 06:16:05","32 канальний 2U 4K мережевий відеореєстратор; Відео стиск: H.265 / H.264 + / H.264; Вхідний потік 200 Мб / с; Запис: 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p / D1; Відео виходи: HDMI, VGA; Інтерфейси: 2-RJ45 (10/100 / 1000М), 3-USB, 8хHDD (до 48ТБ), тривога: 16вх / 4вих, RS-485, RS-232; AC 220В, 440х450х95 мм","32-канальний 2U 4K мережевий відеореєстратор DH-NVR4832-4KS2",,publish,closed,open,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-2u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82,,,"2019-04-29 08:16:05","2019-04-29 06:16:05",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-2u-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82/,0,product,,0
7918,3,"2019-04-29 08:16:05","2019-04-29 06:16:05","32-канальний 4K мережевий відеореєстратор c вбудованим PoE світче; H.265 / H.264 / MJPEG; Вхідний потік: 256 Мб / с, Запис: 12Мп / 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p; Відео виходи: 2х-HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 16вх / другий; Інтерфейси: 2х RJ-45 (10/100 / 1000М), RS-485, RS-232, 4x-USB; 8хHDD (до 48ТБ); PoE свитч на 16 каналів; AC 220В, 2U, 445x440x95 мм","32-канальний 4K мережевий відеореєстратор Dahua DH-NVR4832-16P-4K",,publish,closed,open,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be,,,"2019-04-29 08:16:05","2019-04-29 06:16:05",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82%d0%be/,0,product,,0
7919,3,"2019-04-29 08:16:30","2019-04-29 06:16:30","32-канальний 4K мережевий відеореєстратор; H.265 / H.264 / MJPEG / MPEG4; Вхідний потік 320 Мб / с, Запис: 12Мп / 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p; Відео виходи: HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 4вх / друга; Інтерфейси: RJ-45 (10/100 / 1000М), RS-232, USB; 2хHDD (до 12ТБ), DC 12В / 4А (без HDD), 375х282х56 мм","32-канальний 4K мережевий відеореєстратор Dahua DH-NVR5232-4KS2",,publish,closed,closed,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82-2,,,"2019-07-19 09:53:35","2019-07-19 07:53:35",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82-2/,0,product,,0
7920,3,"2019-04-29 08:16:30","2019-04-29 06:16:30","32-канальний 4K мережевий відеореєстратор; Стиснення: H.265 / H.264 / MJPEG; Вхідний потік: 384 Мб / с, Запис: 12Мп / 8Мп / 6Мп / 5Мп / 3Мп / 1080р / 720p; Відео виходи: 2х-HDMI, VGA; Аудіо: 1вх / 1вих, Тривога: 16вх / восьмого; Інтерфейси: 2х RJ-45 (10/100 / 1000М), RS-232, RS-485, 4x-USB; 8хHDD (до 48ТБ), eSATA, підтримка RAID 0/1/5/6/10/50/60; AC 220В, 2U, 440x451x95 мм","32-канальний 4K мережевий відеореєстратор Dahua DH-NVR608-32-4KS2",,publish,closed,open,,32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82-3,,,"2019-04-29 08:16:30","2019-04-29 06:16:30",,0,http://videoko.com.ua/product/32-%d0%ba%d0%b0%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d0%b8%d0%b9-4k-%d0%bc%d0%b5%d1%80%d0%b5%d0%b6%d0%b5%d0%b2%d0%b8%d0%b9-%d0%b2%d1%96%d0%b4%d0%b5%d0%be%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d0%b0%d1%82-3/,0,product,,0
